gene_name	number_of_transposon_per_gene	number_of_read_pergene
YIL100C-A 	110 	3833 	
YIL100W 	109 	3183 	
SGA1 	158 	6668 	
FMC1 	72 	4078 	
FYV10 	227 	10178 	
BMT5 	150 	3093 	
PRK1 	175 	4146 	
LYS12 	73 	1524 	
RSM25 	90 	1752 	
YIL092W 	291 	8828 	
UTP25 	298 	9343 	
ICE2 	65 	1109 	
YIL089W 	47 	1178 	
AVT7 	148 	5965 	
AIM19 	29 	372 	
YIL086C 	7 	128 	
KTR7 	89 	1904 	
SDS3 	59 	1865 	
CAB2 	59 	1181 	
YIL082W 	46 	733 	
AIR1 	70 	732 	
THS1 	131 	1828 	
YIL077C 	68 	1232 	
SEC28 	53 	752 	
RPN2 	158 	3470 	
SER33 	29 	512 	
SPO22 	135 	1853 	
HOP1 	70 	1320 	
YIL071W-A 	9 	63 	
PCI8 	28 	424 	
MAM33 	75 	674 	
RPS24B 	16 	22 	
YIL068W-A 	42 	351 	
SEC6 	375 	3386 	
YIL067C 	123 	2747 	
YIL066W-A 	14 	121 	
RNR3 	104 	961 	
FIS1 	12 	263 	
SEE1 	14 	109 	
YRB2 	27 	607 	
ARC15 	29 	121 	
SNP1 	8 	107 	
YIL060W 	5 	35 	
YIL059C 	5 	13 	
YIL058W 	2 	1 	
RGI2 	30 	438 	
VHR1 	78 	2611 	
YIL055C 	35 	585 	
YIL054W 	8 	33 	
GPP1 	23 	531 	
RPL34B 	22 	184 	
MMF1 	9 	159 	
PCL7 	95 	3584 	
DFG10 	115 	1109 	
NEO1 	294 	1860 	
YIL047C-A 	40 	183 	
SYG1 	206 	1949 	
YIL046W-A 	0 	0 	
MET30 	60 	1365 	
PIG2 	17 	64 	
AGE2 	47 	1173 	
CBR1 	38 	481 	
PKP1 	30 	482 	
GVP36 	42 	631 	
APQ12 	12 	281 	
TED1 	50 	998 	
NOT3 	106 	2535 	
PRM2 	46 	905 	
CST6 	25 	296 	
CKA1 	20 	351 	
CAP2 	36 	576 	
BCY1 	66 	1374 	
YIL032C 	4 	13 	
ULP2 	85 	1433 	
YIL030W-A 	5 	26 	
SSM4 	101 	2588 	
YIL029W-A 	17 	251 	
YIL029C 	23 	495 	
YIL028W 	6 	27 	
EMC5 	17 	136 	
IRR1 	108 	2176 	
YIL025C 	2 	1 	
YIL024C 	10 	88 	
YKE4 	30 	280 	
TIM44 	13 	185 	
RPB3 	13 	111 	
YIL021C-A 	3 	16 	
YIL020C-A 	7 	58 	
HIS6 	33 	1076 	
FAF1 	36 	694 	
RPL2B 	50 	1170 	
VID28 	122 	2443 	
SNL1 	13 	201 	
BAR1 	59 	807 	
YIL014C-A 	5 	36 	
MNT3 	74 	2969 	
PDR11 	144 	2778 	
YIL012W 	12 	125 	
TIR3 	30 	598 	
DOT5 	29 	328 	
EST3 	8 	59 	
FAA3 	35 	460 	
URM1 	11 	53 	
NAS2 	34 	1062 	
YIA6 	25 	638 	
EPS1 	103 	2547 	
BET1 	24 	586 	
CFD1 	24 	655 	
YIL002W-A 	4 	37 	
INP51 	114 	2528 	
YIL001W 	50 	624 	
SGN1 	64 	763 	
MPH1 	104 	2541 	
AIM21 	79 	1996 	
DJP1 	60 	1518 	
IST3 	3 	10 	
PAN1 	237 	8456 	
YIR007W 	125 	2771 	
PRI1 	67 	1636 	
MSL1 	17 	344 	
DSN1 	77 	1826 	
STS1 	42 	642 	
SQT1 	37 	604 	
GAT4 	16 	95 	
YIR014W 	52 	1592 	
RPR2 	8 	97 	
YIR016W 	9 	158 	
MET28 	47 	1336 	
YIR017W-A 	49 	1345 	
YAP5 	13 	139 	
YIR018C-A 	0 	0 	
FLO11 	228 	4366 	
YIR020C 	43 	1108 	
YIR020W-A 	22 	400 	
YIR020C-B 	77 	2118 	
MRS1 	123 	3636 	
YIR021W-A 	17 	96 	
SEC11 	11 	35 	
DAL81 	141 	2840 	
YIR023C-A 	38 	646 	
INA22 	20 	540 	
MND2 	61 	1472 	
YVH1 	25 	232 	
DAL1 	6 	19 	
DAL4 	53 	825 	
DAL2 	51 	1553 	
DCG1 	69 	3205 	
YIR030W-A 	5 	22 	
DAL7 	26 	434 	
DAL3 	36 	962 	
MGA2 	184 	7938 	
LYS1 	57 	2049 	
YIR035C 	29 	422 	
IRC24 	113 	3991 	
YIR036W-A 	17 	157 	
HYR1 	55 	1873 	
GTT1 	172 	3976 	
YPS6 	69 	2253 	
YIR040C 	120 	3631 	
PAU15 	40 	1584 	
YIR042C 	53 	1057 	
YJL225C 	139 	2827 	
YJL225W-A 	11 	179 	
PAU1 	15 	186 	
YJL222W-B 	11 	258 	
YJL222W-A 	11 	73 	
VTH2 	141 	2540 	
IMA4 	62 	874 	
YJL220W 	15 	144 	
HXT9 	79 	1663 	
YJL218W 	21 	109 	
REE1 	20 	387 	
IMA5 	97 	2288 	
YJL215C 	23 	207 	
HXT8 	62 	1185 	
YJL213W 	117 	3329 	
OPT1 	186 	5034 	
YJL211C 	11 	233 	
PEX2 	42 	787 	
CBP1 	120 	3221 	
NUC1 	63 	2320 	
LAA1 	410 	12867 	
YJL206C 	109 	3500 	
NCE101 	11 	477 	
RCY1 	150 	2674 	
PRP21 	39 	576 	
YJL202C 	13 	286 	
ECM25 	53 	540 	
ACO2 	166 	6102 	
MBB1 	6 	14 	
PHO90 	196 	8277 	
UBP12 	87 	1722 	
YJL197C-A 	18 	273 	
ELO1 	157 	4974 	
YJL195C 	117 	3755 	
CDC6 	251 	8865 	
YJL193W 	103 	5278 	
SOP4 	18 	65 	
RPS14B 	37 	793 	
RPS22A 	27 	327 	
RPL39 	53 	1114 	
BUD19 	43 	922 	
SWE1 	13 	64 	
MNN5 	83 	1716 	
ATG36 	70 	2062 	
GON7 	39 	1434 	
MNN11 	66 	1618 	
YJL182C 	11 	293 	
YJL181W 	84 	1898 	
ATP12 	60 	1231 	
PFD1 	10 	205 	
ATG27 	31 	560 	
RPL17B 	42 	1255 	
SWI3 	166 	5044 	
YJL175W 	30 	647 	
KRE9 	56 	865 	
RFA3 	12 	76 	
CPS1 	37 	545 	
YJL171C 	42 	1378 	
ASG7 	50 	1070 	
YJL169W 	5 	10 	
SET2 	39 	489 	
ERG20 	36 	685 	
QCR8 	33 	707 	
HAL5 	170 	3755 	
TPK1 	110 	2675 	
YJL163C 	58 	1625 	
JJJ2 	150 	5031 	
FMP33 	12 	91 	
YJL160C 	53 	1089 	
HSP150 	62 	2234 	
CIS3 	17 	133 	
FAR1 	128 	5806 	
YJL156W-A 	2 	24 	
SSY5 	196 	6446 	
FBP26 	102 	1323 	
VPS35 	153 	3694 	
INO1 	66 	2424 	
YJL152W 	23 	100 	
SNA3 	43 	520 	
YJL150W 	38 	1862 	
DAS1 	425 	20867 	
RPA34 	49 	517 	
YJL147C 	261 	9192 	
IDS2 	225 	10356 	
SFH5 	40 	804 	
YJL144W 	23 	207 	
TIM17 	149 	13059 	
IRC9 	2 	5 	
YAK1 	17 	231 	
RPB4 	121 	7241 	
YUR1 	208 	9146 	
TIF2 	266 	11284 	
GLG2 	128 	4962 	
YJL136W-A 	7 	102 	
RPS21B 	42 	1061 	
YJL135W 	0 	0 	
LCB3 	107 	6808 	
YJL133C-A 	17 	643 	
MRS3 	138 	691 	
YJL132W 	455 	2383 	
AIM23 	374 	2451 	
URA2 	647 	21659 	
TRK1 	251 	8707 	
PBS2 	189 	8052 	
YJL127W-A 	12 	224 	
YJL127C-B 	27 	1101 	
SPT10 	223 	5255 	
NIT2 	103 	3212 	
GCD14 	48 	491 	
LSM1 	41 	812 	
MTC1 	159 	4766 	
ALB1 	128 	4340 	
RPE1 	100 	2276 	
YJL120W 	39 	1203 	
YJL119C 	41 	1907 	
YJL118W 	108 	3650 	
PHO86 	56 	903 	
NCA3 	41 	597 	
ASF1 	65 	1754 	
MDV1 	97 	1491 	
CCT7 	88 	2093 	
GZF3 	113 	1969 	
UTP10 	273 	4340 	
PRM10 	57 	1151 	
YJL107C 	54 	1512 	
IME2 	53 	707 	
SET4 	47 	467 	
PAM16 	29 	442 	
GSM1 	81 	1071 	
MEF2 	184 	1532 	
GSH1 	250 	3137 	
LSB6 	60 	633 	
CHS6 	108 	1853 	
SAP185 	80 	1193 	
PHS1 	17 	337 	
MRPL49 	6 	21 	
BCK1 	183 	5772 	
KHA1 	78 	1842 	
TOK1 	63 	1043 	
SRS2 	318 	7011 	
GWT1 	167 	1211 	
DPB11 	174 	942 	
SIP4 	142 	1840 	
ARG3 	29 	723 	
TRL1 	59 	913 	
YJL086C 	4 	6 	
EXO70 	94 	1706 	
ALY2 	98 	1890 	
TAX4 	62 	1424 	
IML2 	84 	2258 	
ARP4 	22 	143 	
SCP160 	53 	903 	
PRY1 	24 	389 	
PRY3 	88 	1711 	
YJL077W-B 	1 	0 	
ICS3 	6 	39 	
YJL077W-A 	2 	9 	
NET1 	95 	2277 	
APQ13 	0 	0 	
SMC3 	118 	2643 	
JEM1 	68 	918 	
PSF2 	35 	1130 	
ARG2 	36 	308 	
YJL070C 	60 	862 	
UTP18 	39 	802 	
YJL068C 	13 	111 	
YJL067W 	1 	0 	
MPM1 	38 	1201 	
DLS1 	21 	224 	
YJL064W 	16 	146 	
MRPL8 	10 	128 	
COA3 	26 	567 	
LAS21 	91 	1883 	
NUP82 	92 	2414 	
BNA3 	25 	297 	
YHC3 	30 	360 	
BIT61 	63 	2813 	
IKS1 	28 	221 	
ZAP1 	121 	2333 	
YJL055W 	6 	17 	
TIM54 	71 	1513 	
PEP8 	20 	344 	
YJL052C-A 	3 	6 	
TDH1 	49 	1195 	
IRC8 	53 	667 	
MTR4 	148 	3472 	
YJL049W 	54 	1599 	
UBX6 	63 	1198 	
YJL047C-A 	5 	16 	
RTT101 	99 	2619 	
AIM22 	43 	924 	
YJL045W 	98 	1180 	
GYP6 	44 	1467 	
YJL043W 	10 	50 	
MHP1 	147 	4051 	
NSP1 	197 	7566 	
NUP192 	273 	7839 	
LOH1 	20 	307 	
IRC18 	64 	2542 	
SNX4 	36 	536 	
TAD2 	30 	375 	
KAR2 	61 	1666 	
HCA4 	72 	2121 	
YJL032W 	0 	0 	
BET4 	5 	34 	
MAD2 	16 	148 	
VPS53 	163 	3168 	
YJL028W 	15 	276 	
YJL027C 	17 	192 	
RNR2 	35 	588 	
YJL026C-A 	11 	44 	
RRN7 	130 	4168 	
APS3 	17 	177 	
PET130 	112 	2798 	
YJL022W 	54 	1719 	
BBC1 	123 	2303 	
YJL020W-A 	4 	8 	
MPS3 	100 	2672 	
YJL016W 	22 	217 	
YJL015C 	4 	8 	
CCT3 	69 	966 	
MAD3 	18 	205 	
VTC4 	129 	5115 	
RPC17 	29 	525 	
NOP9 	71 	1301 	
YJL009W 	15 	335 	
CCT8 	92 	1901 	
YJL007C 	13 	136 	
CTK2 	181 	4781 	
CYR1 	563 	18890 	
SYS1 	85 	3892 	
COX16 	63 	5483 	
OST1 	220 	7921 	
PRE3 	50 	1257 	
AVT1 	154 	7012 	
MPP10 	184 	6511 	
YJR003C 	88 	1920 	
SAG1 	64 	1059 	
APL1 	245 	9677 	
YJR005C-A 	20 	208 	
POL31 	129 	3711 	
SUI2 	170 	4506 	
MHO1 	140 	1302 	
TDH2 	215 	1743 	
MET3 	269 	9157 	
SPC1 	5 	54 	
YJR011C 	6 	37 	
YJR012C 	2 	1 	
GPI14 	12 	209 	
TMA22 	5 	23 	
YJR015W 	6 	112 	
ILV3 	175 	4081 	
ESS1 	139 	5596 	
YJR018W 	72 	4576 	
TES1 	401 	21326 	
YJR020W 	101 	2657 	
REC107 	253 	18234 	
LSM8 	49 	1537 	
YJR023C 	62 	1699 	
MDE1 	95 	2551 	
BNA1 	61 	1878 	
YJR030C 	718 	114164 	
GEA1 	716 	12234 	
CPR7 	229 	988 	
RAV1 	501 	5174 	
PET191 	27 	475 	
RAD26 	322 	8268 	
HUL4 	89 	1551 	
YJR037W 	6 	29 	
YJR038C 	27 	556 	
YJR039W 	247 	5757 	
GEF1 	507 	150904 	
URB2 	215 	4883 	
NUP85 	71 	1567 	
POL32 	33 	830 	
VPS55 	37 	497 	
SSC1 	96 	2202 	
TAH11 	122 	2182 	
ANB1 	22 	661 	
CYC1 	15 	52 	
UTR1 	61 	1889 	
ISY1 	22 	721 	
OSM1 	58 	1173 	
RAD7 	69 	1840 	
BFA1 	116 	2365 	
KCH1 	130 	3175 	
HIT1 	37 	577 	
YJR056C 	12 	71 	
CDC8 	24 	381 	
APS2 	17 	156 	
PTK2 	54 	1051 	
CBF1 	34 	308 	
YJR061W 	114 	2002 	
NTA1 	77 	1166 	
RPA12 	4 	19 	
CCT5 	90 	1901 	
ARP3 	27 	178 	
TOR1 	277 	6435 	
YAE1 	56 	2746 	
RFC2 	48 	853 	
HAM1 	18 	320 	
LIA1 	60 	1819 	
YJR071W 	11 	110 	
NPA3 	118 	3078 	
OPI3 	89 	2544 	
MOG1 	16 	278 	
HOC1 	63 	1184 	
CDC11 	20 	335 	
MIR1 	56 	1176 	
BNA2 	49 	963 	
YJR079W 	86 	3202 	
AIM24 	88 	3041 	
EAF6 	12 	74 	
ACF4 	24 	490 	
YJR084W 	33 	638 	
YJR085C 	8 	52 	
STE18 	23 	414 	
YJR087W 	5 	11 	
EMC2 	38 	602 	
BIR1 	45 	978 	
GRR1 	96 	2339 	
JSN1 	129 	2804 	
BUD4 	227 	6100 	
FIP1 	61 	1602 	
IME1 	13 	78 	
RPL43B 	8 	141 	
SFC1 	73 	1488 	
YJR096W 	91 	2780 	
JJJ3 	16 	149 	
YJR098C 	61 	1074 	
YUH1 	17 	274 	
AIM25 	53 	613 	
RSM26 	30 	504 	
VPS25 	22 	69 	
URA8 	111 	2021 	
SOD1 	28 	577 	
ADO1 	31 	421 	
ECM27 	57 	897 	
YJR107W 	15 	264 	
ABM1 	13 	231 	
CPA2 	81 	1229 	
YMR1 	46 	731 	
YJR111C 	73 	1305 	
NNF1 	36 	735 	
YJR112W-A 	14 	252 	
RSM7 	48 	1380 	
YJR114W 	33 	905 	
YJR115W 	8 	131 	
TDA4 	36 	895 	
STE24 	19 	313 	
ILM1 	19 	389 	
JHD2 	92 	1819 	
YJR120W 	10 	80 	
ATP2 	51 	1342 	
IBA57 	96 	2587 	
RPS5 	9 	31 	
YJR124C 	77 	1855 	
ENT3 	15 	126 	
VPS70 	113 	1585 	
RSF2 	161 	2646 	
YJR128W 	4 	21 	
YJR129C 	41 	1004 	
STR2 	60 	1170 	
MNS1 	7 	14 	
NMD5 	74 	1080 	
XPT1 	17 	179 	
SGM1 	58 	1125 	
MCM22 	12 	93 	
TIM8 	13 	93 	
TTI2 	34 	599 	
MET5 	190 	4514 	
IML1 	113 	2511 	
HOM6 	1 	0 	
HIR3 	123 	2235 	
YJR140W-A 	12 	359 	
YJR141W 	76 	1295 	
YJR142W 	39 	468 	
PMT4 	59 	916 	
MGM101 	9 	97 	
RPS4A 	31 	756 	
YJR146W 	6 	18 	
HMS2 	67 	1045 	
BAT2 	42 	975 	
YJR149W 	75 	1301 	
DAN1 	50 	523 	
DAN4 	72 	1616 	
YJR151W-A 	2 	2 	
DAL5 	91 	1209 	
PGU1 	42 	468 	
YJR154W 	6 	8 	
AAD10 	8 	71 	
THI11 	11 	55 	
YJR157W 	4 	16 	
HXT16 	43 	890 	
SOR1 	5 	15 	
MPH3 	10 	68 	
COS5 	56 	1443 	
YJR162C 	5 	59 	
YKL225W 	13 	234 	
PAU16 	15 	159 	
YKL223W 	12 	149 	
YKL222C 	39 	647 	
MCH2 	67 	899 	
FRE2 	135 	2621 	
COS9 	40 	629 	
SRY1 	38 	580 	
JEN1 	81 	1451 	
URA1 	37 	493 	
OXP1 	190 	4034 	
YRA2 	38 	439 	
DOA1 	186 	5500 	
SAC1 	154 	3961 	
TRP3 	63 	1428 	
UBA1 	195 	4973 	
STE6 	304 	10565 	
CBT1 	24 	689 	
EMC3 	69 	2444 	
ADD66 	17 	479 	
LOS1 	189 	3688 	
EAP1 	73 	1000 	
TOR2 	411 	15872 	
YKL202W 	4 	29 	
MNN4 	82 	1634 	
PTK1 	411 	14529 	
PEX1 	259 	10324 	
YKT6 	34 	741 	
MIA40 	65 	1424 	
MST1 	7 	36 	
SDS22 	58 	2026 	
ACP1 	16 	171 	
DPH2 	130 	3959 	
CNB1 	35 	783 	
HYM1 	52 	1135 	
PXA2 	157 	4599 	
FAT3 	99 	2490 	
MTR2 	54 	1933 	
ASH1 	112 	2950 	
SPE1 	20 	153 	
YKL183C-A 	4 	30 	
LOT5 	29 	268 	
FAS1 	206 	4942 	
PRS1 	64 	1252 	
RPL17A 	48 	2172 	
COY1 	118 	2553 	
STE3 	157 	5022 	
YKL177W 	31 	948 	
LST4 	75 	1290 	
ZRT3 	86 	1640 	
TPO5 	74 	2450 	
SNU114 	176 	6877 	
EBP2 	25 	653 	
NNK1 	239 	6669 	
MRPL38 	36 	1259 	
YKL169C 	24 	834 	
KKQ8 	120 	3144 	
MRP49 	25 	216 	
TPK3 	17 	70 	
YKL165C-A 	32 	1011 	
MCD4 	475 	21537 	
PIR1 	128 	5326 	
PIR3 	75 	1232 	
YKL162C-A 	5 	194 	
YKL162C 	12 	152 	
KDX1 	7 	26 	
ELF1 	90 	2158 	
RCN1 	136 	5911 	
APE2 	214 	7575 	
RPS27A 	99 	6541 	
YKL156C-A 	3 	42 	
RSM22 	326 	3982 	
SRP102 	81 	359 	
YKL153W 	76 	322 	
GPM1 	127 	524 	
YKL151C 	539 	4874 	
MCR1 	94 	2532 	
DBR1 	96 	2069 	
SDH1 	76 	1587 	
YKL147C 	67 	3229 	
AVT3 	95 	3236 	
RPT1 	92 	3667 	
YKL145W-A 	0 	0 	
RPC25 	57 	1318 	
LTV1 	250 	9363 	
MRP8 	51 	1230 	
SDH3 	83 	4854 	
TGL1 	264 	11805 	
CTK1 	114 	2838 	
HSK3 	13 	545 	
MRPL31 	16 	337 	
CMC1 	17 	100 	
YKL136W 	13 	252 	
APL2 	175 	3632 	
OCT1 	345 	10082 	
YKL133C 	190 	5121 	
RMA1 	56 	994 	
YKL131W 	32 	450 	
SHE2 	45 	1048 	
MYO3 	289 	9745 	
PMU1 	33 	790 	
PGM1 	98 	1572 	
YPK1 	91 	1879 	
RRN3 	76 	1492 	
SSH4 	94 	1236 	
YKL123W 	10 	40 	
SRP21 	37 	693 	
DGR2 	143 	2207 	
OAC1 	75 	1504 	
VPH2 	26 	682 	
YKL118W 	19 	277 	
SBA1 	40 	457 	
PRR1 	35 	603 	
YKL115C 	20 	94 	
APN1 	60 	995 	
RAD27 	47 	529 	
ABF1 	73 	1346 	
YKL111C 	3 	22 	
KTI12 	23 	368 	
HAP4 	181 	1355 	
SLD2 	174 	1320 	
YKL107W 	38 	1056 	
YKL106C-A 	0 	0 	
AAT1 	47 	482 	
SEG2 	140 	2231 	
GFA1 	62 	788 	
APE1 	26 	451 	
YKL102C 	28 	425 	
HSL1 	171 	5334 	
YKL100C 	55 	1568 	
YKL100W-A 	3 	134 	
UTP11 	30 	406 	
MTC2 	20 	395 	
YKL097C 	55 	1062 	
YKL096C-B 	31 	1226 	
CWP2 	12 	276 	
CWP1 	86 	678 	
YJU2 	74 	511 	
YJU3 	73 	335 	
MBR1 	119 	473 	
BUD2 	148 	1923 	
YKL091C 	36 	832 	
CUE2 	14 	114 	
MIF2 	76 	1181 	
CAB3 	33 	463 	
CYT2 	40 	708 	
SRX1 	7 	208 	
MDH1 	34 	592 	
HOT13 	10 	136 	
YKL083W 	30 	301 	
RRP14 	72 	1752 	
TEF4 	39 	861 	
VMA5 	21 	269 	
SMY1 	23 	349 	
DHR2 	71 	1330 	
YKL077W 	20 	197 	
PSY1 	27 	326 	
YKL075C 	60 	1192 	
MUD2 	22 	214 	
LHS1 	71 	2039 	
STB6 	96 	2326 	
YKL071W 	39 	1139 	
YKL070W 	15 	121 	
YKL069W 	9 	30 	
YKL068W-A 	18 	280 	
NUP100 	46 	874 	
YNK1 	27 	448 	
YKL066W 	19 	241 	
YKL065W-A 	2 	30 	
YET1 	47 	1259 	
MNR2 	132 	3145 	
YKL063C 	19 	334 	
MSN4 	31 	355 	
BLI1 	7 	84 	
FBA1 	54 	2435 	
MPE1 	19 	169 	
TOA2 	26 	776 	
NUP120 	116 	2253 	
TMA19 	19 	350 	
OAR1 	18 	237 	
DEF1 	84 	1356 	
MDM35 	8 	250 	
YKL053W 	6 	19 	
ASK1 	10 	30 	
SFK1 	28 	368 	
YKL050C 	123 	3132 	
CSE4 	18 	433 	
ELM1 	104 	2729 	
ANR2 	42 	970 	
DCW1 	77 	2101 	
PRI2 	34 	582 	
YKL044W 	20 	184 	
PHD1 	35 	381 	
SPC42 	31 	576 	
VPS24 	9 	49 	
NFU1 	16 	192 	
PTM1 	67 	1684 	
RGT1 	215 	7965 	
AIM26 	6 	8 	
YKL036C 	7 	237 	
UGP1 	150 	4584 	
TUL1 	96 	2044 	
YKL033W-A 	26 	449 	
TTI1 	161 	4811 	
IXR1 	96 	2319 	
YKL031W 	8 	97 	
YKL030W 	7 	154 	
MAE1 	73 	1863 	
TFA1 	12 	58 	
TCD2 	77 	1570 	
GPX1 	5 	40 	
PAN3 	134 	2617 	
URA6 	25 	419 	
YKL023C-A 	6 	27 	
YKL023W 	51 	1250 	
CDC16 	173 	5359 	
MAK11 	146 	3283 	
SPT23 	104 	1796 	
RAM2 	46 	1130 	
YKL018C-A 	10 	77 	
SWD2 	62 	1473 	
HCS1 	21 	266 	
ATP7 	27 	162 	
PUT3 	71 	1226 	
URB1 	299 	13742 	
ARC19 	18 	323 	
PRP40 	62 	1718 	
CCE1 	62 	1272 	
UFD4 	543 	18498 	
MRT4 	97 	4383 	
LAC1 	153 	5232 	
CAP1 	30 	394 	
SFT1 	4 	7 	
RPL14A 	192 	10735 	
BYE1 	269 	9546 	
AUR1 	96 	2208 	
MRP17 	60 	1917 	
DID4 	43 	1720 	
MET14 	81 	4050 	
VPS1 	140 	2664 	
PAP1 	50 	852 	
OSH6 	70 	3050 	
ECM9 	187 	6171 	
YKR005C 	110 	2926 	
MRPL13 	137 	3236 	
MEH1 	105 	3950 	
RSC4 	310 	2594 	
FOX2 	319 	2543 	
TOF2 	4 	11 	
YKR011C 	5 	23 	
YKR012C 	5 	103 	
PRY2 	6 	12 	
YPT52 	106 	2431 	
YKR015C 	554 	31154 	
MIC60 	212 	6451 	
HEL1 	247 	8898 	
YKR018C 	147 	4983 	
IRS4 	369 	19745 	
VPS51 	54 	1377 	
ALY1 	477 	22993 	
NTR2 	126 	4067 	
YKR023W 	225 	8029 	
DBP7 	585 	90194 	
RPC37 	99 	3415 	
GCN3 	65 	1044 	
BCH2 	393 	2908 	
SAP190 	310 	5424 	
SET3 	169 	2607 	
GMH1 	111 	3351 	
SPO14 	236 	5392 	
YKR032W 	14 	187 	
YKR033C 	8 	193 	
DAL80 	16 	521 	
OPI8 	7 	67 	
DID2 	7 	67 	
CAF4 	507 	150909 	
SPC34 	94 	1719 	
KAE1 	68 	1915 	
GAP1 	30 	809 	
YKR040C 	39 	289 	
YKR041W 	81 	802 	
UTH1 	59 	1516 	
SHB17 	26 	352 	
UIP5 	110 	2051 	
YKR045C 	14 	122 	
PET10 	59 	1049 	
YKR047W 	13 	129 	
NAP1 	55 	736 	
FMP46 	9 	64 	
TRK2 	120 	3807 	
YKR051W 	77 	1620 	
MRS4 	37 	1386 	
YSR3 	87 	1450 	
DYN1 	582 	13608 	
RHO4 	27 	154 	
TRM2 	70 	977 	
RPS21A 	36 	479 	
GLG1 	99 	1546 	
TIF1 	33 	1066 	
UTP30 	49 	1174 	
KTR2 	19 	122 	
TFA2 	43 	597 	
LAS1 	99 	2981 	
OAF3 	93 	1469 	
PAM17 	6 	43 	
CCP1 	30 	1591 	
GPT2 	134 	2954 	
BET3 	24 	333 	
MET1 	191 	6818 	
YKR070W 	40 	938 	
DRE2 	30 	381 	
SIS2 	57 	1177 	
YKR073C 	17 	230 	
AIM29 	15 	270 	
YKR075C 	44 	634 	
YKR075W-A 	18 	285 	
ECM4 	27 	553 	
MSA2 	39 	1075 	
YKR078W 	52 	938 	
TRZ1 	73 	1408 	
MTD1 	40 	662 	
RPF2 	20 	242 	
NUP133 	145 	4058 	
DAD2 	4 	58 	
HBS1 	84 	1916 	
MRPL20 	21 	292 	
PRP16 	191 	5183 	
OMA1 	61 	1602 	
TVP38 	11 	107 	
TGL4 	89 	2235 	
PXL1 	144 	3899 	
SRL3 	75 	2725 	
SRP40 	67 	1285 	
PTR2 	72 	904 	
RPL40B 	25 	394 	
MLP1 	253 	4485 	
PCC1 	7 	20 	
ESL2 	61 	1337 	
PCK1 	73 	1126 	
UBP11 	24 	411 	
BAS1 	169 	4334 	
SKG1 	66 	1502 	
SIR1 	56 	1276 	
FLO10 	155 	3567 	
NFT1 	115 	2213 	
YKR104W 	64 	486 	
VBA5 	57 	750 	
GEX2 	84 	1425 	
YLL067C 	89 	1910 	
YLL067W-A 	11 	179 	
YLL066W-B 	3 	10 	
YLL066C 	177 	3446 	
YLL066W-A 	25 	304 	
YLL065W 	17 	200 	
PAU18 	2 	8 	
AYT1 	49 	792 	
MHT1 	23 	264 	
MMP1 	63 	1043 	
GTT2 	33 	378 	
YLL059C 	25 	346 	
YLL058W 	113 	2751 	
JLP1 	85 	1013 	
YLL056C 	16 	269 	
YCT1 	85 	1325 	
YLL054C 	234 	6246 	
YLL053C 	29 	422 	
AQY2 	32 	756 	
FRE6 	143 	4161 	
COF1 	42 	737 	
LDB18 	42 	1248 	
YBT1 	372 	11235 	
YLL047W 	13 	285 	
RNP1 	23 	574 	
RPL8B 	56 	1979 	
YLL044W 	48 	1950 	
FPS1 	78 	1684 	
ATG10 	22 	377 	
SDH2 	53 	765 	
VPS13 	469 	16605 	
UBI4 	10 	181 	
ENT4 	35 	1044 	
YLL037W 	4 	24 	
PRP19 	83 	1644 	
GRC3 	411 	13957 	
RIX7 	211 	10074 	
IRC19 	62 	1067 	
YLL032C 	164 	4145 	
GPI13 	76 	2278 	
RRT7 	23 	269 	
FRA1 	185 	5827 	
TPO1 	61 	1248 	
ISA1 	50 	903 	
HSP104 	115 	2665 	
PAU17 	29 	550 	
SSA2 	62 	753 	
POM33 	12 	184 	
HIF1 	65 	1775 	
SPA2 	107 	1919 	
YLL020C 	4 	118 	
KNS1 	143 	3412 	
YLL019W-A 	4 	20 	
COX19 	48 	1135 	
DPS1 	125 	3498 	
BPT1 	209 	4524 	
EMC6 	14 	629 	
PUF3 	149 	3991 	
YEH1 	37 	1197 	
SOF1 	141 	4251 	
PSR1 	94 	1176 	
COX17 	7 	112 	
DRS1 	148 	3487 	
YLL007C 	91 	2716 	
YLL006W-A 	14 	25 	
MMM1 	213 	6401 	
SPO75 	464 	21392 	
ORC3 	282 	9792 	
SFI1 	320 	12036 	
RTT109 	235 	14677 	
DNM1 	17 	238 	
YLR001C 	428 	16753 	
NOC3 	360 	14664 	
CMS1 	5 	17 	
THI73 	107 	6808 	
SSL1 	257 	1650 	
SSK1 	428 	2184 	
NSE1 	383 	2611 	
PAM18 	179 	1619 	
RLP24 	45 	1291 	
TEN1 	39 	730 	
LOT6 	40 	4725 	
YLR012C 	2 	2 	
GAT3 	27 	1209 	
PPR1 	42 	598 	
BRE2 	160 	5949 	
PML1 	82 	3101 	
MEU1 	136 	4609 	
POM34 	93 	3576 	
PSR2 	180 	7068 	
YEH2 	213 	4955 	
IRC25 	33 	986 	
SDO1 	76 	1709 	
IZH3 	74 	1032 	
UBR2 	769 	23337 	
SNF7 	38 	661 	
SED5 	80 	2050 	
AAT2 	63 	1491 	
ADE16 	128 	2733 	
RPL15A 	32 	1030 	
YLR030W 	21 	416 	
YLR031W 	44 	580 	
RAD5 	203 	4591 	
RSC58 	66 	948 	
